ANIME_ID,NAME,SCORE,TYPE,EPISODES,STATUS,STUDIOS,SOURCE,RATING,RANK,POPULARITY,FAVORITES,SCORED_BY,MEMBERS,DURATION_FINAL,PREMIERED_SEASON,PREMIERED_YEAR,Action,Adventure,AvantGarde,AwardWinning,BoysLove,Comedy,Drama,Ecchi,Erotica,Fantasy,GirlsLove,Gourmet,Hentai,Horror,Mystery,Romance,Sci-Fi,SliceofLife,Sports,Supernatural,Suspense
19489,Little Witch Academia: Mahoujikake no Parade,7.75,Movie,1.0,Finished Airing,Trigger,Original,PG - Children,1014.0,1314,318,94060.0,166643,53.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19495,Hakusai Anime,5.41,ONA,3.0,Finished Airing,UNKNOWN,Unknown,PG - Children,11064.0,14131,0,128.0,623,4.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19497,Kagerouka-kun,0.0,OVA,1.0,Finished Airing,Sunrise,Unknown,G - All Ages,17037.0,17737,0,0.0,266,15.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19501,Giga Tribe,0.0,TV,39.0,Finished Airing,UNKNOWN,Unknown,PG - Children,16085.0,15522,0,0.0,437,20.0,fall,2008.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19505,Kaizoku Ouji,0.0,TV,31.0,Finished Airing,Toei Animation,Unknown,UNKNOWN,17106.0,13961,1,0.0,663,25.0,spring,1966.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19511,Naruto: Shippuuden - Sunny Side Battle,7.56,Special,1.0,Finished Airing,Pierrot,Original,PG-13 - Teens 13 or older,1514.0,2439,167,37609.0,69074,11.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
19513,Toki-iro Kaima,0.0,OVA,4.0,Finished Airing,UNKNOWN,Manga,R+ - Mild Nudity,13013.0,14635,0,0.0,541,21.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19515,Kentoushi,0.0,OVA,3.0,Finished Airing,UNKNOWN,Manga,R - 17+ (violence & profanity),17236.0,14696,1,0.0,531,42.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19517,Taabou no Ryuuguusei Daitanken,0.0,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,12729.0,17393,0,0.0,287,36.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19523,Fuurinkanzan,5.67,OVA,1.0,Finished Airing,Schoolzone,Visual novel,Rx - Hentai,0.0,9163,4,1137.0,3330,25.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19533,Fujiko Fujio A no Mumako,5.47,Special,1.0,Finished Airing,Shin-Ei Animation,Unknown,PG-13 - Teens 13 or older,10879.0,14162,0,208.0,618,31.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19535,Taka no Tsume GO: Utsukushiki Elleair Shoushuu Plus,0.0,Movie,1.0,Finished Airing,DLE,Unknown,PG-13 - Teens 13 or older,12770.0,14797,0,0.0,518,110.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19547,Beompeoking Jaepeo,0.0,TV,26.0,Finished Airing,Daewon Media,Unknown,UNKNOWN,14890.0,16448,1,0.0,356,30.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19555,Ttoli Janggun,0.0,Movie,1.0,Finished Airing,UNKNOWN,Unknown,PG - Children,13111.0,18238,0,0.0,236,57.0,UNKNOWN,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19557,"Anpanman to Hajimeyou! Iro, Kazu, Katachi Wakaru ka na Iro, Katachi",6.14,Special,1.0,Finished Airing,TMS Entertainment,Unknown,PG - Children,8152.0,14878,1,144.0,506,25.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19559,Otoko wa Tsurai yo: Torajirou Wasurenagusa,0.0,Special,1.0,Finished Airing,Eiken,Other,UNKNOWN,18755.0,16865,1,0.0,327,95.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19569,Junjou Shoujo Et Cetera,6.62,OVA,2.0,Finished Airing,Studio 1st,Manga,Rx - Hentai,0.0,7135,14,2449.0,6642,21.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19573,Short Peace Opening,6.16,Special,1.0,Finished Airing,Sunrise,Original,G - All Ages,8071.0,7191,3,3091.0,6499,3.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
19575,Kobayashi ga Kawai sugite Tsurai!!,6.16,OVA,2.0,Finished Airing,UNKNOWN,Manga,PG-13 - Teens 13 or older,8049.0,6028,8,4263.0,10096,16.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19581,Houseki no Kuni PV,6.61,ONA,1.0,Finished Airing,Studio Hibari,Manga,PG-13 - Teens 13 or older,5807.0,4848,101,6381.0,17457,1.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19583,Ishii Hisaichi no Dai Seikai,0.0,OVA,1.0,Finished Airing,UNKNOWN,Unknown,UNKNOWN,16755.0,18400,0,0.0,229,43.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19585,Kobo-chan,6.47,TV,63.0,Finished Airing,Eiken,4-koma manga,G - All Ages,6530.0,14114,3,215.0,627,25.0,fall,1992.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19587,Kaiketsu Zorori: Mamoru ze! Kyouryuu no Tamago,0.0,Movie,1.0,Finished Airing,Sunrise,Unknown,PG - Children,17059.0,15217,2,0.0,467,77.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19597,Milk House Dreaming: Ai no Shiki,5.14,OVA,1.0,Finished Airing,Mook Animation,Manga,G - All Ages,11694.0,13431,1,300.0,789,43.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19613,New Initial D Movie: Legend 1 - Kakusei,7.78,Movie,1.0,Finished Airing,"SANZIGEN, LIDENFILMS",Manga,PG-13 - Teens 13 or older,950.0,3511,76,17628.0,35520,62.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,Jewelpet Twinkle☆: Hohoemi no Niji ni Dokki☆Doki!,6.94,Special,1.0,Finished Airing,Studio Comet,Original,PG - Children,4247.0,11131,2,564.0,1696,28.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19627,Junkers Come Here: Memories of You,5.88,OVA,1.0,Finished Airing,Triangle Staff,Novel,G - All Ages,9364.0,14190,0,162.0,615,29.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19629,Zecchou Rocket,6.09,OVA,2.0,Finished Airing,Studio 9 Maiami,Manga,Rx - Hentai,0.0,8568,2,1565.0,4138,21.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19631,Tayu Tayu,7.0,OVA,4.0,Finished Airing,Studio 9 Maiami,Manga,Rx - Hentai,0.0,5555,66,4733.0,12271,22.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19633,Seikou!: Osananajimi wa Terekusasou ni Uso wo Tsuku,6.05,OVA,1.0,Finished Airing,Okumaza,Unknown,Rx - Hentai,0.0,8631,18,1813.0,4045,17.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19635,Hontou ni Atta,5.82,OVA,2.0,Finished Airing,"Schoolzone, Studio Eromatick",Original,Rx - Hentai,0.0,8456,5,1687.0,4324,17.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19645,Doraemon Movie 34: Shin Nobita no Daimakyou - Peko to 5-nin no Tankentai,7.36,Movie,1.0,Finished Airing,Shin-Ei Animation,Unknown,PG - Children,2253.0,6639,2,5261.0,8009,109.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19647,Hajime no Ippo: Rising,8.59,TV,25.0,Finished Airing,"Madhouse, MAPPA",Manga,PG-13 - Teens 13 or older,86.0,926,1193,133044.0,241711,22.0,fall,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19653,Neppuu Kairiku Bushi Road,7.16,Special,1.0,Finished Airing,"Kinema Citrus, Orange",Mixed media,R - 17+ (violence & profanity),3257.0,2911,168,18383.0,50135,93.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19669,Kuroko no Basket: Baka ja Katenai no yo!,7.54,OVA,1.0,Finished Airing,Production I.G,Manga,PG-13 - Teens 13 or older,1576.0,2878,36,26273.0,50964,23.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19671,Free!: FrFr - Short Movie,7.63,Special,7.0,Finished Airing,"Kyoto Animation, Animation Do",Light novel,PG-13 - Teens 13 or older,1315.0,2371,98,33085.0,71996,2.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19681,Hustle Punch,0.0,TV,26.0,Finished Airing,Toei Animation,Original,PG - Children,16667.0,13868,2,0.0,685,25.0,fall,1965.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19685,Kanojo ga Flag wo Oraretara,6.37,TV,13.0,Finished Airing,Hoods Entertainment,Light novel,PG-13 - Teens 13 or older,7057.0,1163,250,88513.0,190550,24.0,spring,2014.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19687,Kuiba II: Dazhan Yuan Yang Jie,6.27,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,7542.0,14277,2,167.0,601,98.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19695,Clover 4/3,0.0,ONA,24.0,Finished Airing,UNKNOWN,Unknown,PG-13 - Teens 13 or older,15331.0,14085,0,0.0,631,3.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19697,Toaru Kagaku no Railgun S: Motto Marutto Railgun,7.05,Special,2.0,Finished Airing,J.C.Staff,Manga,PG-13 - Teens 13 or older,3782.0,3570,36,14055.0,34081,8.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,Kyousou Giga (TV),7.71,TV,10.0,Finished Airing,Toei Animation,Original,PG-13 - Teens 13 or older,1119.0,1195,1943,51510.0,184531,25.0,fall,2013.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19705,Meitantei Hangyodon: Kaitou Ruzu Arawaruno-kan,0.0,OVA,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,17996.0,17068,0,0.0,313,10.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19717,Zoku Naniwa Yuukyouden,0.0,OVA,1.0,Finished Airing,Toei Animation,Unknown,R+ - Mild Nudity,14380.0,16141,0,0.0,380,58.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19729,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen,0.0,OVA,1.0,Finished Airing,Toei Animation,Unknown,UNKNOWN,18422.0,17037,0,0.0,315,58.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19731,Osamu to Musashi,6.0,Movie,1.0,Finished Airing,UNKNOWN,Unknown,PG - Children,8840.0,14985,0,178.0,492,18.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19745,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen,0.0,OVA,1.0,Finished Airing,Toei Animation,Unknown,UNKNOWN,18424.0,17377,1,0.0,288,59.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19747,Dakaretai Onna,4.96,OVA,2.0,Finished Airing,APPP,Unknown,Rx - Hentai,0.0,13455,0,163.0,785,45.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
19749,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen,0.0,OVA,1.0,Finished Airing,Toei Animation,Unknown,UNKNOWN,18421.0,17660,0,0.0,270,59.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19751,Gu-Gu Ganmo (Movie),0.0,Movie,1.0,Finished Airing,Toei Animation,Manga,PG - Children,16158.0,16134,0,0.0,381,45.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19753,Naniwa Yuukyouden: Kanketsu-hen,0.0,OVA,1.0,Finished Airing,Toei Animation,Unknown,UNKNOWN,18423.0,17662,1,0.0,270,58.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,Oshiri Kajiri Mushi (TV) 2nd Season,5.17,TV,32.0,Finished Airing,Kinema Citrus,Music,G - All Ages,11642.0,13361,1,319.0,803,5.0,fall,2013.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,7.17,Special,1.0,Finished Airing,Brain's Base,Manga,PG-13 - Teens 13 or older,3175.0,2262,432,36098.0,77785,31.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19769,Mahou Sensou,5.97,TV,12.0,Finished Airing,Madhouse,Light novel,PG-13 - Teens 13 or older,8977.0,909,333,113919.0,247067,24.0,winter,2014.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19773,Akuma Tou no Prince: Mitsume ga Tooru,6.16,Special,1.0,Finished Airing,Toei Animation,Unknown,PG-13 - Teens 13 or older,8081.0,13263,1,271.0,823,79.0,UNKNOWN,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19775,Sidonia no Kishi,7.64,TV,12.0,Finished Airing,Polygon Pictures,Manga,R+ - Mild Nudity,1290.0,996,1442,107862.0,225426,25.0,spring,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19781,Kuiba III: Zhanshen Jue Qi,6.39,Movie,1.0,Finished Airing,UNKNOWN,Original,G - All Ages,6931.0,14387,0,153.0,583,80.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19783,Nanbo no Monjai! Yankee Gurentai,0.0,OVA,2.0,Finished Airing,UNKNOWN,Unknown,R+ - Mild Nudity,18411.0,16346,1,0.0,365,43.0,UNKNOWN,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19799,Robot Girls Z,6.47,Special,3.0,Finished Airing,Toei Animation,Original,PG-13 - Teens 13 or older,6544.0,4492,21,7530.0,20792,27.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19811,Waanabi.jk,4.96,Special,2.0,Finished Airing,Studio Deen,Web manga,PG-13 - Teens 13 or older,12004.0,11755,0,506.0,1349,1.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19815,No Game No Life,8.08,TV,12.0,Finished Airing,Madhouse,Light novel,PG-13 - Teens 13 or older,481.0,16,47444,1484844.0,2305805,23.0,spring,2014.0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19817,Namakemono ga Miteta,0.0,OVA,2.0,Finished Airing,UNKNOWN,Manga,PG-13 - Teens 13 or older,18399.0,17191,0,0.0,303,29.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19825,Saikyou Ginga Ultimate Zero: Battle Spirits,6.38,TV,49.0,Finished Airing,Sunrise,Card game,PG - Children,6996.0,10761,2,559.0,1946,23.0,fall,2013.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19831,Ore wa Chokkaku,6.71,TV,36.0,Finished Airing,Pierrot,Manga,UNKNOWN,5303.0,14052,0,150.0,640,23.0,winter,1991.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19839,Weiqi Shaonian 2,0.0,TV,26.0,Finished Airing,UNKNOWN,Unknown,UNKNOWN,13362.0,16244,1,0.0,372,25.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19841,Super Seisyun Brothers,6.71,TV,14.0,Finished Airing,AIC PLUS+,Web manga,PG-13 - Teens 13 or older,5307.0,3673,36,14701.0,32122,4.0,fall,2013.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19843,Tamagotchi! Miracle Friends,5.97,TV,29.0,Finished Airing,OLM,Unknown,G - All Ages,8994.0,14042,1,123.0,642,23.0,fall,2013.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19845,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie,6.47,Special,13.0,Finished Airing,I was a Ballerina,Light novel,PG-13 - Teens 13 or older,6510.0,5786,7,3261.0,11056,5.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19849,Peeping Life 5.0ch,5.44,OVA,10.0,Finished Airing,UNKNOWN,Original,G - All Ages,10961.0,14169,0,136.0,617,5.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19855,Nobunagun,6.67,TV,13.0,Finished Airing,Bridge,Manga,R - 17+ (violence & profanity),5461.0,2536,134,30350.0,64460,24.0,winter,2014.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19857,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation,6.3,OVA,1.0,Finished Airing,Seven,Visual novel,Rx - Hentai,0.0,6922,31,2675.0,7182,25.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19859,Yokujou Bazooka The Animation,6.83,OVA,1.0,Finished Airing,Office Takeout,Manga,Rx - Hentai,0.0,7125,16,2744.0,6656,26.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19871,Gaist Crusher,5.71,TV,51.0,Finished Airing,Pierrot,Game,PG - Children,10044.0,10052,5,504.0,2439,24.0,fall,2013.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
19873,Marude Dameo,0.0,TV,47.0,Finished Airing,Pierrot,Manga,UNKNOWN,17928.0,15334,1,0.0,454,25.0,fall,1991.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19875,Robotan,6.18,TV,104.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,7990.0,14112,2,203.0,626,25.0,fall,1966.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19877,Battle Spirits: Sword Eyes Gekitouden,6.62,TV,21.0,Finished Airing,Sunrise,Card game,PG - Children,5721.0,10839,1,563.0,1899,25.0,spring,2013.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19879,Osomatsu-kun: Suika no Hoshi kara Konnichiwa zansu!,5.98,Movie,1.0,Finished Airing,Pierrot,Manga,G - All Ages,8924.0,13076,0,192.0,873,25.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19887,Shouri Toushu,0.0,Movie,1.0,Finished Airing,Toei Animation,Unknown,PG-13 - Teens 13 or older,19813.0,15990,0,0.0,392,72.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19889,Genshiken Nidaime Specials,6.67,Special,4.0,Finished Airing,Production I.G,Unknown,R - 17+ (violence & profanity),5497.0,6783,1,2633.0,7571,3.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19897,Ohayou! Spank (Movie),0.0,Movie,1.0,Finished Airing,TMS Entertainment,Unknown,G - All Ages,18630.0,14787,1,0.0,519,95.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
19899,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater,0.0,OVA,11.0,Finished Airing,"Gallop, Magic Bus, Animation 21",Unknown,R - 17+ (violence & profanity),15931.0,15934,1,0.0,396,27.0,UNKNOWN,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19901,Donkikko,0.0,TV,21.0,Finished Airing,UNKNOWN,Unknown,UNKNOWN,15655.0,15650,0,0.0,426,25.0,fall,1967.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19905,"Dai-chan, Daisuki.",0.0,Movie,1.0,Finished Airing,UNKNOWN,Book,G - All Ages,15461.0,15711,1,0.0,419,80.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19907,Ecchan no Sensou,0.0,Movie,1.0,Finished Airing,UNKNOWN,Novel,G - All Ages,15778.0,15800,1,0.0,409,80.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19909,Pipi Tobenai Hotaru,0.0,Movie,1.0,Finished Airing,Mushi Production,Novel,G - All Ages,18899.0,16739,0,0.0,337,90.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19917,Nijuushi no Hitomi,0.0,Special,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,18511.0,16573,0,0.0,347,70.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19919,Tesagure! Bukatsumono,6.69,TV,12.0,Finished Airing,Yaoyorozu,Original,PG-13 - Teens 13 or older,5409.0,5624,55,2746.0,11899,11.0,fall,2013.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19921,Ogami Matsugorou,5.62,OVA,1.0,Finished Airing,UNKNOWN,Unknown,R+ - Mild Nudity,10375.0,14427,1,128.0,574,46.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19923,Anata ga Furikaeru Toki,5.2,OVA,1.0,Finished Airing,UNKNOWN,Other,PG-13 - Teens 13 or older,11582.0,13247,0,163.0,829,29.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
19925,KY-kei JC Kuuki-chan,5.37,ONA,6.0,Finished Airing,UNKNOWN,Original,PG-13 - Teens 13 or older,11166.0,13073,0,365.0,875,3.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19941,Kimu no Juujika,0.0,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,17303.0,16947,1,0.0,321,80.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19943,Eikou e no Spur: Igaya Chiharu Monogatari,0.0,Movie,1.0,Finished Airing,UNKNOWN,Unknown,UNKNOWN,15797.0,16408,1,0.0,360,90.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19945,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou,4.98,Special,5.0,Finished Airing,Brain's Base,Manga,G - All Ages,11979.0,6477,8,2998.0,8419,0.0,UNKNOWN,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19947,Ikkyuu-san (1978),6.25,TV,26.0,Finished Airing,Nippon Animation,Unknown,PG-13 - Teens 13 or older,7659.0,13832,2,117.0,694,24.0,spring,1978.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19951,Hunter x Hunter Movie 2: The Last Mission,7.28,Movie,1.0,Finished Airing,Madhouse,Manga,R - 17+ (violence & profanity),2621.0,1289,268,90982.0,171222,98.0,UNKNOWN,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19953,Zetsumetsu Kigu Shoujo: Amazing Twins,6.32,OVA,2.0,Finished Airing,Encourage Films,Original,PG-13 - Teens 13 or older,7255.0,5787,8,4207.0,11089,29.0,UNKNOWN,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19957,Huckleberry no Bouken (Movie),0.0,Movie,1.0,Finished Airing,UNKNOWN,Unknown,G - All Ages,16621.0,15487,0,0.0,439,90.0,UNKNOWN,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19959,Barbapapa (1977),5.82,TV,48.0,Finished Airing,Topcraft,Picture book,PG - Children,9597.0,13008,2,341.0,892,5.0,spring,1977.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19961,Heisei Tensai Bakabon,5.93,TV,46.0,Finished Airing,Pierrot,Original,G - All Ages,9145.0,13499,3,178.0,774,25.0,winter,1990.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19965,Ikinari Dagon,0.0,TV,12.0,Finished Airing,Nippon Animation,Unknown,PG - Children,16713.0,16138,2,0.0,381,25.0,spring,1988.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19971,Machi Ichiban no Kechinbou,5.66,Special,1.0,Finished Airing,UNKNOWN,Novel,G - All Ages,10238.0,14263,0,170.0,603,49.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19973,Ashita no Joe Pilots,6.15,Special,2.0,Finished Airing,Mushi Production,Manga,PG-13 - Teens 13 or older,8092.0,7999,3,2065.0,5024,10.0,UNKNOWN,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19977,The Impression of First Gundam,5.31,Special,1.0,Finished Airing,Sunrise,Unknown,PG-13 - Teens 13 or older,11334.0,10882,1,448.0,1869,30.0,UNKNOWN,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
